tracking_id,datetime,windmill_generated_power(kW/h)
WM_3566,2018-11-29 22:53:20,6.394282500017412
WM_1340,2018-11-10 15:23:20,3.1503348004491105
WM_14304,2019-02-19 08:33:20,6.379839106951084
WM_22513,2019-05-11 04:33:20,4.779383003411745
WM_15672,2019-03-01 19:03:20,11.652769304231693
WM_28793,2019-06-27 17:53:20,3.3334498311048253
WM_13683,2019-02-14 16:33:20,7.226037418406254
WM_8450,2019-01-06 15:23:20,8.217606465513255
WM_39606,2019-09-17 19:03:20,7.5095617703095625
WM_33792,2019-08-05 01:43:20,7.830376746974478
WM_39434,2019-09-16 14:23:20,2.5800174688262723
WM_16883,2019-03-14 00:13:20,2.592275541638956
WM_16423,2019-03-08 21:13:20,5.351748679877686
WM_19378,2019-04-07 14:43:20,3.8888384247627674
WM_35176,2019-08-14 20:23:20,8.012674458391698
WM_39649,2019-09-18 02:13:20,6.012208181024081
WM_16624,2019-03-11 23:43:20,2.581404288486198
WM_25236,2019-05-31 15:13:20,3.7342962454430997
WM_30165,2019-07-07 15:13:20,2.4787401082353986
WM_11229,2019-01-26 21:13:20,11.543303579574095
WM_22495,2019-05-11 01:33:20,5.231683783336091
WM_1410,2018-11-11 03:43:20,3.179195263141103
WM_3502,2018-11-29 11:23:20,3.167746542573331
WM_11799,2019-02-01 03:53:20,9.106258240898628
WM_22334,2019-05-09 20:43:20,5.83369382893575
WM_37802,2019-09-04 17:43:20,3.236926403764469
WM_6663,2018-12-24 23:53:20,10.451785946779816
WM_29243,2019-07-01 01:43:20,5.355966303441063
WM_5320,2018-12-14 23:53:20,7.116198873850073
WM_16550,2019-03-10 15:43:20,6.788123585553745
WM_2183,2018-11-16 16:43:20,3.803569256108067
WM_3438,2018-11-29 00:33:20,5.343315776415032
WM_36325,2019-08-23 10:03:20,3.421458321996565
WM_8597,2019-01-07 16:23:20,5.818591665088401
WM_31833,2019-07-19 14:33:20,5.30548776094253
WM_10149,2019-01-18 22:33:20,10.02304405321717
WM_38811,2019-09-11 22:23:20,8.129392627713248
WM_31073,2019-07-14 05:13:20,3.8174910341650725
WM_1314,2018-11-10 11:03:20,5.308310438245054
WM_28386,2019-06-24 20:03:20,8.744943393412933
WM_198,2018-10-30 06:33:20,9.34153425833098
WM_10525,2019-01-21 14:03:20,8.07512935646102
WM_11900,2019-02-01 21:03:20,11.914844882315132
WM_18459,2019-03-27 07:03:20,3.6445098132467577
WM_33737,2019-08-04 16:33:20,6.235733876539576
WM_1851,2018-11-14 08:03:20,2.4250655885990557
WM_21673,2019-05-05 04:43:20,4.955042818757144
WM_6566,2018-12-24 07:23:20,9.589058350446663
WM_36845,2019-08-27 01:53:20,3.1613405557093612
WM_7916,2019-01-02 19:43:20,12.758295558335275
WM_27896,2019-06-21 06:43:20,5.782566903884188
WM_21392,2019-05-02 11:33:20,3.280591174072549
WM_27683,2019-06-19 18:13:20,4.430296151965841
WM_8769,2019-01-08 22:13:20,3.4035917424395126
WM_30312,2019-07-08 17:53:20,5.010656717266071
WM_29472,2019-07-02 16:43:20,4.167507977094229
WM_3189,2018-11-27 06:33:20,8.691838517034203
WM_18130,2019-03-24 20:13:20,5.823885664232679
WM_36279,2019-08-23 02:23:20,8.512725558268315
WM_28062,2019-06-22 12:03:20,4.929369166492344
WM_20790,2019-04-28 07:03:20,2.5455661197349673
WM_18167,2019-03-25 02:43:20,5.341573114310729
WM_1118,2018-11-08 18:03:20,14.675094556157301
WM_23657,2019-05-19 06:23:20,3.753477517416255
WM_37530,2019-09-02 20:23:20,7.213874365052572
WM_29981,2019-07-06 08:03:20,4.045584223139442
WM_40227,2019-09-22 20:43:20,7.3616345259003895
WM_1525,2018-11-11 23:43:20,8.291285472238497
WM_2323,2018-11-17 16:13:20,4.504859080883385
WM_19419,2019-04-07 21:43:20,6.844104565339441
WM_18221,2019-03-25 13:43:20,6.37135475246547
WM_22827,2019-05-13 10:53:20,2.4725280329586785
WM_37941,2019-09-05 16:53:20,5.3409175053097515
WM_18696,2019-03-29 17:43:20,3.294544387911184
WM_39197,2019-09-14 22:33:20,7.462487511733377
WM_13378,2019-02-12 12:13:20,6.43729589575439
WM_29514,2019-07-02 23:53:20,7.938780371156173
WM_20666,2019-04-27 10:23:20,3.2406545626465846
WM_1354,2018-11-10 17:43:20,3.5597865757559277
WM_39840,2019-09-19 10:03:20,3.202228552629932
WM_12741,2019-02-07 19:23:20,5.724953660812596
WM_11752,2019-01-31 20:03:20,10.747228043967796
WM_2001,2018-11-15 10:03:20,4.3009085455695235
WM_19586,2019-04-09 05:13:20,3.7728527269104153
WM_25038,2019-05-29 23:23:20,5.714160685219559
WM_39554,2019-09-17 10:23:20,2.7692938716055986
WM_12904,2019-02-08 23:03:20,6.376578687609802
WM_36694,2019-08-26 00:23:20,6.384537922150265
WM_34522,2019-08-10 06:23:20,3.3915536798807016
WM_8354,2019-01-05 22:33:20,9.91960164453592
WM_677,2018-11-05 06:43:20,2.890478757620227
WM_25764,2019-06-05 13:13:20,4.447632204480247
WM_16078,2019-03-06 10:13:20,9.112418177527982
WM_7290,2018-12-29 10:23:20,10.529938267216169
WM_18298,2019-03-26 04:13:20,3.4050905895971963
WM_22074,2019-05-07 23:43:20,6.007058117843306
WM_28715,2019-06-27 04:43:20,6.9485005203871175
WM_24669,2019-05-26 11:43:20,4.398866920913073
WM_27581,2019-06-18 21:13:20,7.415827160472855
WM_4217,2018-12-04 23:53:20,5.707444414276095
WM_1060,2018-11-08 08:03:20,3.1038102920996726
WM_11788,2019-02-01 02:03:20,8.130823102460067
WM_5520,2018-12-16 11:03:20,7.480360576846779
WM_13297,2019-02-11 21:03:20,3.113700193740186
WM_14468,2019-02-20 15:33:20,8.300360017645566
WM_38965,2019-09-13 00:03:20,6.594061325915527
WM_33740,2019-08-04 17:03:20,6.017930033712577
WM_24325,2019-05-23 22:13:20,6.695211578191986
WM_7300,2018-12-29 12:03:20,9.703936873544276
WM_25751,2019-06-05 10:53:20,4.731131957073037
WM_4599,2018-12-07 19:13:20,7.969829160405306
WM_13819,2019-02-15 19:23:20,9.5933677119575
WM_1400,2018-11-11 02:03:20,4.885943845355489
WM_5810,2018-12-18 13:03:20,8.204210076120564
WM_31877,2019-07-19 21:53:20,7.244220335801539
WM_6638,2018-12-24 19:43:20,10.129838140851005
WM_21861,2019-05-06 12:13:20,4.47233952255809
WM_38854,2019-09-12 05:33:20,8.383302624497661
WM_35192,2019-08-14 23:03:20,6.476662121533727
WM_15524,2019-02-28 18:13:20,13.289729837970164
WM_39762,2019-09-18 21:03:20,7.3343240722594425
WM_1677,2018-11-13 01:23:20,3.6017451140470373
WM_30487,2019-07-10 01:03:20,7.714636943139757
WM_28108,2019-06-22 19:53:20,7.75003321683316
WM_1173,2018-11-09 04:33:20,3.2260346611846407
WM_38104,2019-09-06 20:03:20,7.624263871024069
WM_33708,2019-08-04 11:43:20,5.1776906592450365
WM_5710,2018-12-17 19:43:20,5.422000877992313
WM_9131,2019-01-11 11:43:20,6.575130930834894
WM_27368,2019-06-17 08:33:20,2.9470910374156185
WM_6290,2018-12-22 02:23:20,8.221204624580823
WM_39569,2019-09-17 12:53:20,4.487213922484015
WM_4462,2018-12-06 19:33:20,8.53152499181129
WM_18269,2019-03-25 23:23:20,3.529214510754706
WM_20718,2019-04-27 19:03:20,4.542043247516699
WM_9069,2019-01-11 01:23:20,7.240305254583881
WM_40064,2019-09-21 17:33:20,8.092982086808872
WM_18319,2019-03-26 07:43:20,6.166924776600279
WM_19859,2019-04-17 16:13:20,5.27341397353107
WM_8317,2019-01-05 16:23:20,7.007978246899151
WM_37997,2019-09-06 02:13:20,6.714918663583499
WM_27496,2019-06-18 06:33:20,5.268671982421987
WM_35835,2019-08-20 00:13:20,5.616017337030864
WM_25495,2019-06-02 18:53:20,4.742979590401324
WM_6754,2018-12-25 15:03:20,13.271561597049068
WM_8914,2019-01-09 23:03:20,3.2527704561777155
WM_3385,2018-11-28 15:43:20,3.216665904249886
WM_22206,2019-05-08 22:13:20,4.01343725927645
WM_18913,2019-04-03 21:33:20,3.4658647903876507
WM_19326,2019-04-07 06:03:20,3.233814760012864
WM_23644,2019-05-19 04:13:20,6.275523034363139
WM_9260,2019-01-12 09:23:20,2.587475707218378
WM_10714,2019-01-23 06:13:20,9.14926296811133
WM_16480,2019-03-09 07:23:20,8.068044933392613
WM_16011,2019-03-05 21:43:20,5.563220961929055
WM_5670,2018-12-17 13:03:20,6.608052763194597
WM_10261,2019-01-19 17:43:20,12.855416502369504
WM_13790,2019-02-15 14:33:20,8.517273218154823
WM_9508,2019-01-14 03:33:20,7.052765934203231
WM_22379,2019-05-10 04:13:20,2.971677024331726
WM_3630,2018-11-30 09:33:20,8.141909014722605
WM_10125,2019-01-18 18:13:20,11.28070780426054
WM_3133,2018-11-26 20:53:20,5.10995349594499
WM_18004,2019-03-23 21:13:20,5.612306239038559
WM_33780,2019-08-04 23:43:20,7.584304823079282
WM_9635,2019-01-15 01:43:20,9.262617249953745
WM_2136,2018-11-16 08:53:20,9.006117874706876
WM_34206,2019-08-08 00:53:20,6.049522044160406
WM_26358,2019-06-09 23:23:20,6.085050949420207
WM_40254,2019-09-23 01:13:20,7.318774815695121
WM_2076,2018-11-15 22:33:20,3.873917065519109
WM_16588,2019-03-11 17:33:20,5.440303776466276
WM_9829,2019-01-16 12:13:20,7.8991870392077335
WM_22649,2019-05-12 03:13:20,4.779052341095167
WM_22220,2019-05-09 00:33:20,3.4728777289888533
WM_18785,2019-03-31 16:03:20,3.7210349235413114
WM_6446,2018-12-23 10:53:20,9.919116997421158
WM_29059,2019-06-29 17:53:20,6.987900861709158
WM_19253,2019-04-06 14:53:20,3.0884609405502776
WM_37900,2019-09-05 10:03:20,4.733251259866443
WM_25225,2019-05-31 13:13:20,3.3399656883016133
WM_15766,2019-03-04 01:13:20,7.63179036670256
WM_34279,2019-08-08 13:13:20,2.414632072386302
WM_9194,2019-01-11 22:13:20,7.367773063448405
WM_23326,2019-05-16 22:23:20,7.939130345874993
WM_23542,2019-05-18 10:33:20,3.6208224209154762
WM_12718,2019-02-07 15:33:20,6.367682093946391
WM_4399,2018-12-06 08:53:20,5.0747953624648785
WM_23700,2019-05-19 13:33:20,5.336055620591675
WM_29570,2019-07-03 09:13:20,2.822370011782473
WM_28486,2019-06-25 13:13:20,6.034217543417437
WM_36744,2019-08-26 08:43:20,2.66763455867797
WM_10169,2019-01-19 02:03:20,10.39814238205535
WM_13102,2019-02-10 10:43:20,6.607644757886704
WM_18420,2019-03-27 00:33:20,3.456158201885518
WM_11345,2019-01-28 22:43:20,12.455249108378087
WM_20937,2019-04-29 07:33:20,1.8515356820111288
WM_19732,2019-04-16 18:43:20,3.1523389191102695
WM_30163,2019-07-07 14:53:20,2.652525185361547
WM_31465,2019-07-16 23:33:20,7.306285333615738
WM_34020,2019-08-06 16:43:20,4.858458388599263
WM_37916,2019-09-05 12:43:20,3.2774857968460873
WM_25289,2019-06-01 01:33:20,6.829720637806155
WM_10656,2019-01-22 19:33:20,11.324105984355164
WM_33961,2019-08-06 06:53:20,4.44831994364193
WM_38983,2019-09-13 10:53:20,2.672465653172177
WM_29326,2019-07-01 15:43:20,6.4176378757082855
WM_22058,2019-05-07 21:03:20,7.589255093987902
WM_23339,2019-05-17 00:33:20,7.35052252736161
WM_27964,2019-06-21 18:03:20,5.198696206714422
WM_5091,2018-12-11 09:13:20,7.967238739117386
WM_23620,2019-05-18 23:43:20,7.245533886984945
WM_36479,2019-08-24 12:13:20,5.148197516636092
WM_5455,2018-12-15 23:03:20,7.8598649550530215
WM_33865,2019-08-05 14:23:20,7.688838942929879
WM_28900,2019-06-28 13:33:20,2.9473761676363393
WM_23540,2019-05-18 10:13:20,3.4108611463435476
WM_7584,2018-12-31 11:43:20,10.194969439118076
WM_36381,2019-08-23 19:53:20,5.165094630714475
WM_15008,2019-02-25 02:23:20,10.459053388916454
WM_39618,2019-09-17 21:03:20,7.6728515575837095
WM_7827,2019-01-02 04:53:20,8.38880364028429
WM_8199,2019-01-04 20:43:20,7.097169418261548
WM_38431,2019-09-09 02:33:20,7.281351322080462
WM_4590,2018-12-07 17:43:20,8.352317003981709
WM_35422,2019-08-17 03:13:20,4.702702190248169
WM_17249,2019-03-18 06:53:20,6.3809121239249
WM_18803,2019-04-01 11:53:20,2.7080529993261373
WM_21684,2019-05-05 06:33:20,3.7319298238462566
WM_23629,2019-05-19 01:43:20,5.667836208096445
WM_27869,2019-06-21 01:53:20,5.9112023263814395
WM_36402,2019-08-23 23:23:20,9.265284717040526
WM_3283,2018-11-27 22:23:20,3.351701261290108
WM_15219,2019-02-26 14:33:20,10.824395709944154
WM_951,2018-11-07 09:03:20,3.3304582935006075
WM_19423,2019-04-07 22:23:20,6.346161138258865
WM_31350,2019-07-16 04:03:20,6.069713547979887
WM_21603,2019-05-04 16:53:20,4.119124162124724
WM_5135,2018-12-11 16:33:20,6.432217238427341
WM_13209,2019-02-11 05:13:20,7.19209444264482
WM_25607,2019-06-03 17:03:20,4.327385503432158
WM_16489,2019-03-09 09:53:20,6.370615457079441
WM_5693,2018-12-17 16:53:20,5.262741694280712
WM_21895,2019-05-06 17:53:20,4.912968958226814
WM_12507,2019-02-06 03:43:20,9.335681222795754
WM_14118,2019-02-17 23:23:20,4.73028581984832
WM_19475,2019-04-08 08:13:20,3.3119438810874353
WM_28476,2019-06-25 11:33:20,5.95852296095244
WM_25735,2019-06-05 08:13:20,4.11567931538573
WM_14038,2019-02-17 10:03:20,7.817835382297127
WM_6742,2018-12-25 13:03:20,10.7053839447192
WM_36701,2019-08-26 01:33:20,6.085008538769146
WM_11056,2019-01-25 16:13:20,12.83298464462935
WM_36288,2019-08-23 03:53:20,6.563078752316211
WM_13272,2019-02-11 16:53:20,5.84928871141017
WM_7058,2018-12-27 19:43:20,12.019436285472738
WM_30370,2019-07-09 05:33:20,4.745151907344142
WM_6469,2018-12-23 14:43:20,11.759988707513658
WM_22864,2019-05-13 17:03:20,4.374409960295014
WM_25148,2019-05-30 23:13:20,7.702999180245177
WM_18198,2019-03-25 09:03:20,3.022263877769102
WM_10849,2019-01-24 05:23:20,11.272465322037533
WM_3926,2018-12-02 21:33:20,3.255513824440977
WM_5255,2018-12-12 15:03:20,8.911980712230722
WM_14329,2019-02-19 12:43:20,6.692370238964321
WM_16383,2019-03-08 14:23:20,7.3969069267154595
WM_10580,2019-01-22 05:53:20,7.351262273481431
WM_33182,2019-07-31 17:43:20,3.430563442421404
WM_24480,2019-05-25 03:23:20,5.932988304713412
WM_15670,2019-03-01 18:43:20,12.270930249087156
WM_14649,2019-02-21 22:23:20,9.555264258627494
WM_5140,2018-12-11 17:23:20,6.034468313988609
WM_1159,2018-11-09 02:03:20,2.521970083339378
WM_2555,2018-11-22 16:33:20,2.8305012266036327
WM_24748,2019-05-27 19:23:20,6.052084599293638
WM_9617,2019-01-14 22:43:20,8.500479702484661
WM_13352,2019-02-12 06:43:20,9.220304738431475
WM_22245,2019-05-09 04:43:20,1.889266118278843
WM_18952,2019-04-04 05:43:20,3.192469972892618
WM_3759,2018-12-01 12:33:20,5.654885629887458
WM_33280,2019-08-01 10:53:20,2.9544420711194324
WM_29249,2019-07-01 02:43:20,4.924875679393728
WM_5877,2018-12-19 01:13:20,9.766464134330759
WM_27688,2019-06-19 19:03:20,4.416923180683323
WM_23329,2019-05-16 22:53:20,7.262144821935792
WM_19710,2019-04-16 00:23:20,3.155223139370965
WM_811,2018-11-06 06:43:20,4.226093367961462
WM_34911,2019-08-13 00:13:20,6.607591333210256
WM_26510,2019-06-11 00:53:20,5.557436811967571
WM_37056,2019-08-28 13:03:20,3.189679499053886
WM_29373,2019-07-01 23:43:20,8.636797054367559
WM_39014,2019-09-13 16:03:20,2.6198166721227554
WM_35453,2019-08-17 08:23:20,5.256776424380016
WM_36087,2019-08-21 18:13:20,4.447441323294829
WM_36999,2019-08-28 03:33:20,3.4035701484870975
WM_17478,2019-03-19 23:43:20,7.2018012396315285
WM_849,2018-11-06 13:43:20,2.9916910460846844
WM_18812,2019-04-01 13:23:20,2.2499678760694546
WM_24092,2019-05-22 06:53:20,3.9662724119339745
WM_28983,2019-06-29 04:43:20,4.9466290798448815
WM_27400,2019-06-17 13:53:20,4.618332336761652
WM_32614,2019-07-27 06:03:20,6.311598164845086
WM_15065,2019-02-25 12:53:20,9.555978158365185
WM_30600,2019-07-10 20:03:20,4.936949021040609
WM_762,2018-11-05 22:33:20,3.0469890151121395
WM_26413,2019-06-10 08:33:20,3.0230958164023445
WM_25467,2019-06-02 13:53:20,4.0232172250905345
WM_2771,2018-11-24 05:53:20,6.9557744388422655
WM_35364,2019-08-16 17:33:20,6.200025004197724
WM_39420,2019-09-16 12:03:20,3.5546589430882283
WM_39991,2019-09-21 05:23:20,5.408895349468563
WM_34422,2019-08-09 13:23:20,2.8958853486669
WM_33518,2019-08-03 03:03:20,4.614435677663897
WM_8525,2019-01-07 04:23:20,9.268592049363347
WM_5621,2018-12-17 04:03:20,7.7477320659815225
WM_35359,2019-08-16 16:43:20,5.315333902053198
WM_36285,2019-08-23 03:23:20,7.689664979721181
WM_13613,2019-02-14 04:43:20,8.622423639665744
WM_28019,2019-06-22 04:03:20,5.893388627060258
WM_28763,2019-06-27 12:53:20,2.476028372144743
WM_4297,2018-12-05 13:23:20,7.70109653474839
WM_25231,2019-05-31 14:23:20,2.9389462594677305
WM_30763,2019-07-12 00:43:20,8.687423700465356
WM_30850,2019-07-12 15:13:20,8.436305188444978
WM_1841,2018-11-14 06:23:20,3.3823714421915945
WM_35181,2019-08-14 21:13:20,8.723188637911464
WM_21100,2019-04-30 10:43:20,2.795854832527366
WM_34377,2019-08-09 05:43:20,4.559367153183166
WM_12208,2019-02-04 01:03:20,9.8235783473215
WM_38604,2019-09-10 11:53:20,3.299512394294867
WM_13154,2019-02-10 19:23:20,2.395714665915129
WM_5110,2018-12-11 12:23:20,9.073403240145717
WM_36021,2019-08-21 07:13:20,3.6655314726386887
WM_30137,2019-07-07 10:23:20,2.6643779982656857
WM_4644,2018-12-08 02:53:20,8.855425438894374
WM_28693,2019-06-27 01:03:20,7.757603901332288
WM_39978,2019-09-21 03:13:20,5.846896890482863
WM_10075,2019-01-18 09:43:20,10.220034728778217
WM_36040,2019-08-21 10:23:20,3.186114183877971
WM_20067,2019-04-20 18:43:20,2.3800943943959485
WM_35590,2019-08-18 07:13:20,4.615749942409195
WM_27541,2019-06-18 14:13:20,4.097456493891033
WM_3356,2018-11-28 10:53:20,5.6487519474751595
WM_24729,2019-05-27 16:13:20,6.161394847341815
WM_36900,2019-08-27 11:03:20,3.7059742979574932
WM_10433,2019-01-20 22:43:20,9.243063208897176
WM_39664,2019-09-18 04:43:20,4.734872445014331
WM_33188,2019-07-31 18:53:20,4.922655260899527
WM_38793,2019-09-11 19:23:20,5.153403346920008
WM_20492,2019-04-26 02:53:20,5.386771451124169
WM_30070,2019-07-06 23:03:20,5.646203493795722
WM_9580,2019-01-14 16:33:20,8.66133059013766
WM_25651,2019-06-04 02:13:20,4.263176084830765
WM_29782,2019-07-04 21:13:20,7.3670378227217315
WM_2633,2018-11-23 06:03:20,9.09466259422895
WM_19126,2019-04-05 15:53:20,3.2476809355068084
WM_33920,2019-08-05 23:43:20,6.965066155082835
WM_15615,2019-03-01 09:23:20,9.474680434905842
WM_29008,2019-06-29 09:13:20,4.828289019127331
WM_26706,2019-06-12 11:13:20,5.36242650582173
WM_36139,2019-08-22 02:53:20,7.421298342425138
WM_949,2018-11-07 08:43:20,3.199717413384602
WM_30979,2019-07-13 13:03:20,5.350643140894103
WM_30202,2019-07-07 21:43:20,7.49639545737934
WM_1306,2018-11-10 09:43:20,5.3983352655031664
WM_28576,2019-06-26 04:53:20,5.7829885424428715
WM_16086,2019-03-06 11:33:20,8.256250099877843
WM_15079,2019-02-25 15:13:20,11.696167306294134
WM_28543,2019-06-25 23:13:20,7.698293814029551
WM_4869,2018-12-09 17:33:20,6.5293485795404935
WM_2730,2018-11-23 22:53:20,2.077065572709141
WM_24412,2019-05-24 13:33:20,4.715574790109917
WM_23124,2019-05-15 12:43:20,6.067830103637748
WM_12369,2019-02-05 04:13:20,10.569755697985249
WM_37220,2019-08-31 16:43:20,4.542799098594603
WM_7064,2018-12-27 20:43:20,12.352761310353577
WM_32804,2019-07-29 00:53:20,8.689229500543004
WM_13892,2019-02-16 07:43:20,7.909980273457756
WM_2423,2018-11-21 17:23:20,3.520334332535382
WM_4292,2018-12-05 12:33:20,8.575280850819956
WM_14863,2019-02-23 17:03:20,7.754222408948426
WM_37691,2019-09-03 23:13:20,5.851917088134565
WM_29081,2019-06-29 21:43:20,7.587191036413132
WM_24585,2019-05-25 20:53:20,8.45628146194097
WM_37934,2019-09-05 15:43:20,3.7365658303284226
WM_33176,2019-07-31 16:43:20,3.1858560577930266
WM_24022,2019-05-21 19:13:20,5.737390505631539
WM_8139,2019-01-04 10:43:20,6.546858716144879
WM_16437,2019-03-08 23:33:20,5.095744605833095
WM_24940,2019-05-29 06:53:20,4.298193030717473
WM_30142,2019-07-07 11:13:20,2.7844531086572335
WM_19985,2019-04-19 08:23:20,3.461951928705367
WM_12837,2019-02-08 11:53:20,7.915921208288781
WM_32053,2019-07-21 05:03:20,6.7200132860920725
WM_560,2018-11-02 04:13:20,4.160742950955679
WM_9526,2019-01-14 06:43:20,4.13395828266494
WM_30781,2019-07-12 03:43:20,6.06109850910694
WM_31641,2019-07-18 06:03:20,5.730296897489909
WM_613,2018-11-04 17:03:20,3.1075486587268144
WM_93,2018-10-29 12:33:20,8.717974185856901
WM_32655,2019-07-27 13:03:20,7.471622715374322
WM_13020,2019-02-09 19:03:20,3.360058821518886
WM_36514,2019-08-24 18:03:20,4.910827458696801
WM_23514,2019-05-18 05:53:20,5.119588683154152
WM_31031,2019-07-13 21:43:20,7.4721968843345135
WM_10813,2019-01-23 23:03:20,8.16656427055803
WM_8421,2019-01-06 10:23:20,8.697915213850438
WM_29856,2019-07-05 10:13:20,3.331215702509229
WM_7197,2018-12-28 18:53:20,12.381388275992565
WM_10431,2019-01-20 22:23:20,10.441185182304482
WM_30583,2019-07-10 17:13:20,3.303408871520667
WM_6207,2018-12-21 08:13:20,9.946649032314442
WM_29085,2019-06-29 22:23:20,7.1794140516555185
WM_22303,2019-05-09 14:23:20,4.430851681906627
WM_13690,2019-02-14 17:43:20,6.310413959434758
WM_21369,2019-05-02 07:43:20,2.7800497948966427
WM_30139,2019-07-07 10:43:20,2.532260553210986
WM_25858,2019-06-06 05:23:20,4.162484558846083
WM_36033,2019-08-21 09:13:20,3.927980391951905
WM_2867,2018-11-24 21:53:20,5.870818861238413
WM_39693,2019-09-18 09:33:20,2.905349533441375
WM_7894,2019-01-02 16:03:20,11.28512124380265
WM_6380,2018-12-22 17:33:20,9.79921060886674
WM_15262,2019-02-26 21:43:20,9.128106625276978
WM_15061,2019-02-25 12:13:20,9.445888788041085
WM_32795,2019-07-28 23:23:20,8.253262436513808
WM_21120,2019-04-30 14:03:20,2.634516825571344
WM_21300,2019-05-01 20:13:20,4.075243341353514
WM_1608,2018-11-12 13:53:20,2.7873912911754544
WM_26582,2019-06-11 13:03:20,4.004446638911485
WM_10899,2019-01-24 13:43:20,9.022023082178155
WM_25461,2019-06-02 12:53:20,4.259286889128252
WM_9855,2019-01-16 17:03:20,8.43756646861709
WM_6054,2018-12-20 06:43:20,9.766102600561581
WM_13882,2019-02-16 05:53:20,8.047871930725911
WM_6449,2018-12-23 11:23:20,11.915845713441579
WM_26314,2019-06-09 15:33:20,7.696007384782202
WM_20858,2019-04-28 18:23:20,2.6440577572965123
WM_22684,2019-05-12 09:03:20,3.883690727941134
WM_24415,2019-05-24 14:03:20,3.4419291585196112
WM_17113,2019-03-16 09:33:20,1.9401817368197365
WM_25483,2019-06-02 16:43:20,4.831917537817822
WM_3088,2018-11-26 13:23:20,5.322851205171848
WM_10532,2019-01-21 15:53:20,12.826957804739353
WM_6707,2018-12-25 07:13:20,9.431216013930907
WM_19404,2019-04-07 19:03:20,3.958001368956929
WM_17238,2019-03-18 05:03:20,4.375903274408427
WM_27206,2019-06-16 03:53:20,6.244516693220658
WM_5349,2018-12-15 04:53:20,4.452034836966188
WM_27880,2019-06-21 03:43:20,5.388711811930244
WM_21048,2019-04-30 02:03:20,3.468020535487765
WM_25532,2019-06-03 02:13:20,3.8582152460421604
WM_24605,2019-05-26 00:33:20,4.266018557006919
WM_25022,2019-05-29 20:43:20,5.516489755131549
WM_8753,2019-01-08 19:03:20,5.129239382143524
WM_35769,2019-08-19 13:13:20,4.788399290975201
WM_8442,2019-01-06 14:03:20,8.571298513515577
WM_6941,2018-12-26 22:53:20,10.215516562452335
WM_301,2018-10-31 07:43:20,9.238604556671412
WM_18676,2019-03-28 22:03:20,4.054256671708971
WM_17441,2019-03-19 16:53:20,6.859126587831979
WM_12023,2019-02-02 18:03:20,10.481449015020974
WM_8351,2019-01-05 22:03:20,8.856435901692986
WM_25492,2019-06-02 18:23:20,4.582226417315538
WM_32147,2019-07-21 21:03:20,8.44633412585143
WM_22168,2019-05-08 15:33:20,4.223027345320338
WM_4076,2018-12-03 22:33:20,7.938438687543434
WM_36504,2019-08-24 16:23:20,3.703203827809976
WM_33567,2019-08-03 11:43:20,4.966586729935006
WM_32191,2019-07-22 04:43:20,5.086587579661542
WM_6144,2018-12-20 21:43:20,11.841511643499482
WM_12533,2019-02-06 08:03:20,8.356590184371314
WM_1289,2018-11-10 06:53:20,2.7237975241293797
WM_30664,2019-07-11 07:53:20,4.229996213098629
