tracking_id,datetime,windmill_generated_power(kW/h)
WM_25236,2019-05-31 15:13:20,3.6995219091883778
WM_30165,2019-07-07 15:13:20,2.61410139811021
WM_11229,2019-01-26 21:13:20,11.58093437466087
WM_22495,2019-05-11 01:33:20,5.452647956000422
WM_1410,2018-11-11 03:43:20,2.8150860012136185
WM_3502,2018-11-29 11:23:20,3.4688113074134317
WM_11799,2019-02-01 03:53:20,9.322846079147151
WM_22334,2019-05-09 20:43:20,5.826207178662583
WM_37802,2019-09-04 17:43:20,3.54909636352401
WM_6663,2018-12-24 23:53:20,10.217833100501691
WM_29243,2019-07-01 01:43:20,5.242414239847472
WM_5320,2018-12-14 23:53:20,6.961854423440115
WM_16550,2019-03-10 15:43:20,7.093172679628117
WM_2183,2018-11-16 16:43:20,4.124108209477843
WM_3438,2018-11-29 00:33:20,5.469103994694264
WM_36325,2019-08-23 10:03:20,3.2900890489080488
WM_8597,2019-01-07 16:23:20,5.60999540278539
WM_31833,2019-07-19 14:33:20,5.118283949045225
WM_10149,2019-01-18 22:33:20,10.176063594226697
WM_38811,2019-09-11 22:23:20,8.13578415555081
WM_31073,2019-07-14 05:13:20,4.102098363073999
WM_1314,2018-11-10 11:03:20,5.011723526531325
WM_28386,2019-06-24 20:03:20,8.168125838520037
WM_198,2018-10-30 06:33:20,8.963419539407411
WM_10525,2019-01-21 14:03:20,10.915083788032046
WM_11900,2019-02-01 21:03:20,11.875497108971896
WM_18459,2019-03-27 07:03:20,3.7312904962186737
WM_33737,2019-08-04 16:33:20,6.319773941863263
WM_1851,2018-11-14 08:03:20,2.6016083363807883
WM_21673,2019-05-05 04:43:20,4.667732498182455
WM_6566,2018-12-24 07:23:20,9.550733915008953
WM_36845,2019-08-27 01:53:20,3.056725912562256
WM_7916,2019-01-02 19:43:20,12.238009847976926
WM_27896,2019-06-21 06:43:20,5.719432570535835
WM_21392,2019-05-02 11:33:20,3.501052236305779
WM_27683,2019-06-19 18:13:20,4.421472786141528
WM_8769,2019-01-08 22:13:20,3.728599630276997
WM_30312,2019-07-08 17:53:20,5.381920030809347
WM_29472,2019-07-02 16:43:20,4.096228281499369
WM_3189,2018-11-27 06:33:20,7.935767879891825
WM_18130,2019-03-24 20:13:20,6.152510281792547
WM_36279,2019-08-23 02:23:20,8.685447805957384
WM_28062,2019-06-22 12:03:20,4.845835995130925
WM_20790,2019-04-28 07:03:20,2.574805135257079
WM_18167,2019-03-25 02:43:20,5.431526689345248
WM_1118,2018-11-08 18:03:20,12.534261047558667
WM_23657,2019-05-19 06:23:20,4.036170353665249
WM_37530,2019-09-02 20:23:20,6.7965535568201325
WM_29981,2019-07-06 08:03:20,3.832939932616943
WM_40227,2019-09-22 20:43:20,7.04025545067548
WM_1525,2018-11-11 23:43:20,6.468568023375137
WM_2323,2018-11-17 16:13:20,3.502017974878252
WM_19419,2019-04-07 21:43:20,6.6964055211845706
WM_18221,2019-03-25 13:43:20,3.562183989190773
WM_22827,2019-05-13 10:53:20,2.373492410222487
WM_37941,2019-09-05 16:53:20,5.1648972163679785
WM_18696,2019-03-29 17:43:20,3.35590269460708
WM_39197,2019-09-14 22:33:20,7.459152957028585
WM_13378,2019-02-12 12:13:20,6.2947834626042
WM_29514,2019-07-02 23:53:20,7.679911088074849
WM_20666,2019-04-27 10:23:20,3.4009072068721578
WM_1354,2018-11-10 17:43:20,2.846330598194522
WM_39840,2019-09-19 10:03:20,3.3907520876145405
WM_12741,2019-02-07 19:23:20,6.047151413184959
WM_11752,2019-01-31 20:03:20,10.774205461828991
WM_2001,2018-11-15 10:03:20,4.575501115194236
WM_19586,2019-04-09 05:13:20,3.9825089226807378
WM_25038,2019-05-29 23:23:20,5.628631059281974
WM_39554,2019-09-17 10:23:20,2.607579909542287
WM_12904,2019-02-08 23:03:20,6.097590081439033
WM_36694,2019-08-26 00:23:20,6.485819707846855
WM_34522,2019-08-10 06:23:20,3.508364085065326
WM_8354,2019-01-05 22:33:20,9.800492714995253
WM_677,2018-11-05 06:43:20,2.57301772554805
WM_25764,2019-06-05 13:13:20,4.643225435423115
WM_16078,2019-03-06 10:13:20,8.821539630875758
WM_7290,2018-12-29 10:23:20,10.311258025509828
WM_18298,2019-03-26 04:13:20,2.683791024024953
WM_22074,2019-05-07 23:43:20,5.987091001436044
WM_28715,2019-06-27 04:43:20,6.1940840757088695
WM_24669,2019-05-26 11:43:20,4.537406422994985
WM_27581,2019-06-18 21:13:20,6.564842204416184
WM_4217,2018-12-04 23:53:20,5.65737081250696
WM_1060,2018-11-08 08:03:20,2.6100025436190926
WM_11788,2019-02-01 02:03:20,7.34788327786203
WM_5520,2018-12-16 11:03:20,6.933658779716714
WM_13297,2019-02-11 21:03:20,3.30981036185423
WM_14468,2019-02-20 15:33:20,8.025785367453148
WM_38965,2019-09-13 00:03:20,6.908020840318081
WM_33740,2019-08-04 17:03:20,6.665547113757402
WM_24325,2019-05-23 22:13:20,6.5953600819326805
WM_7300,2018-12-29 12:03:20,9.870440456252856
WM_25751,2019-06-05 10:53:20,4.72479426260047
WM_4599,2018-12-07 19:13:20,8.017445137089396
WM_13819,2019-02-15 19:23:20,9.3332808841866
WM_1400,2018-11-11 02:03:20,4.945832075153321
WM_5810,2018-12-18 13:03:20,7.995754295619227
WM_31877,2019-07-19 21:53:20,7.2422072870971945
WM_6638,2018-12-24 19:43:20,10.174110884606733
WM_21861,2019-05-06 12:13:20,4.32716286478063
WM_38854,2019-09-12 05:33:20,8.212864440253695
WM_35192,2019-08-14 23:03:20,6.978204679736574
WM_15524,2019-02-28 18:13:20,13.74028030600967
WM_39762,2019-09-18 21:03:20,7.299629188062744
WM_1677,2018-11-13 01:23:20,3.9880327036585506
WM_30487,2019-07-10 01:03:20,7.820267015056055
WM_28108,2019-06-22 19:53:20,7.629385961530624
WM_1173,2018-11-09 04:33:20,3.4192086192629327
WM_38104,2019-09-06 20:03:20,7.545889397296069
WM_33708,2019-08-04 11:43:20,4.96014753257412
WM_5710,2018-12-17 19:43:20,5.282557435336703
WM_9131,2019-01-11 11:43:20,6.541458988280256
WM_27368,2019-06-17 08:33:20,2.782036291155135
WM_6290,2018-12-22 02:23:20,8.293989323231775
WM_39569,2019-09-17 12:53:20,4.325714220427975
WM_4462,2018-12-06 19:33:20,8.437005182888333
WM_18269,2019-03-25 23:23:20,2.769462588257902
WM_20718,2019-04-27 19:03:20,4.678815898599894
WM_9069,2019-01-11 01:23:20,7.568889481563399
WM_40064,2019-09-21 17:33:20,8.210602650150499
WM_18319,2019-03-26 07:43:20,6.284006112068127
WM_19859,2019-04-17 16:13:20,5.147352120125749
WM_8317,2019-01-05 16:23:20,7.171902689977611
WM_37997,2019-09-06 02:13:20,6.907353337525073
WM_27496,2019-06-18 06:33:20,5.620514637570265
WM_35835,2019-08-20 00:13:20,5.926239605123285
WM_25495,2019-06-02 18:53:20,4.893405500189898
WM_6754,2018-12-25 15:03:20,12.857150432982497
WM_8914,2019-01-09 23:03:20,3.565876585167663
WM_3385,2018-11-28 15:43:20,2.7383495948834518
WM_22206,2019-05-08 22:13:20,4.444619783187417
WM_18913,2019-04-03 21:33:20,3.9386650938561862
WM_19326,2019-04-07 06:03:20,3.305177836340134
WM_23644,2019-05-19 04:13:20,6.231362266647539
WM_9260,2019-01-12 09:23:20,2.618524375092789
WM_10714,2019-01-23 06:13:20,9.153701028841377
WM_16480,2019-03-09 07:23:20,7.8782824641540055
WM_16011,2019-03-05 21:43:20,5.974176153405906
WM_5670,2018-12-17 13:03:20,6.512351220804992
WM_10261,2019-01-19 17:43:20,12.82475764428768
WM_13790,2019-02-15 14:33:20,8.526982699603504
WM_9508,2019-01-14 03:33:20,6.713305106839686
WM_22379,2019-05-10 04:13:20,2.9314495014645985
WM_3630,2018-11-30 09:33:20,8.718743716573673
WM_10125,2019-01-18 18:13:20,11.407404948654008
WM_3133,2018-11-26 20:53:20,5.2327238335553465
WM_18004,2019-03-23 21:13:20,5.658254895831056
WM_33780,2019-08-04 23:43:20,7.877230180288661
WM_9635,2019-01-15 01:43:20,9.51279872442662
WM_2136,2018-11-16 08:53:20,9.312671469449137
WM_34206,2019-08-08 00:53:20,6.246887474976176
WM_26358,2019-06-09 23:23:20,5.999003413209712
WM_40254,2019-09-23 01:13:20,7.474777513098977
WM_2076,2018-11-15 22:33:20,2.9591539501197888
WM_16588,2019-03-11 17:33:20,5.269244680893354
WM_9829,2019-01-16 12:13:20,7.901003954573447
WM_22649,2019-05-12 03:13:20,4.918277325571008
WM_22220,2019-05-09 00:33:20,3.837325591753756
WM_18785,2019-03-31 16:03:20,3.9915759814831233
WM_6446,2018-12-23 10:53:20,10.414278010354847
WM_29059,2019-06-29 17:53:20,7.075486313342837
WM_19253,2019-04-06 14:53:20,3.3729811124510403
WM_37900,2019-09-05 10:03:20,4.5955178134587005
WM_25225,2019-05-31 13:13:20,3.589314327548094
WM_15766,2019-03-04 01:13:20,7.940585560027247
WM_34279,2019-08-08 13:13:20,2.8581269638919746
WM_9194,2019-01-11 22:13:20,7.678205637978218
WM_23326,2019-05-16 22:23:20,7.845990835681215
WM_23542,2019-05-18 10:33:20,3.552847731291007
WM_12718,2019-02-07 15:33:20,6.338585933205814
WM_4399,2018-12-06 08:53:20,5.26679574961861
WM_23700,2019-05-19 13:33:20,5.395724553917162
WM_29570,2019-07-03 09:13:20,3.0806060168811706
WM_28486,2019-06-25 13:13:20,5.970241430351072
WM_36744,2019-08-26 08:43:20,2.5371961925520807
WM_10169,2019-01-19 02:03:20,10.179182263031333
WM_13102,2019-02-10 10:43:20,6.307383806000272
WM_18420,2019-03-27 00:33:20,3.40508598621446
WM_11345,2019-01-28 22:43:20,12.50488373199017
WM_20937,2019-04-29 07:33:20,1.6975751097316536
WM_19732,2019-04-16 18:43:20,3.178203350168538
WM_30163,2019-07-07 14:53:20,2.703256511164116
WM_31465,2019-07-16 23:33:20,7.617960887336126
WM_34020,2019-08-06 16:43:20,5.22729672283874
WM_37916,2019-09-05 12:43:20,3.5484291622750246
WM_25289,2019-06-01 01:33:20,3.9182809553899993
WM_10656,2019-01-22 19:33:20,11.223812258880379
WM_33961,2019-08-06 06:53:20,4.6224190485519445
WM_38983,2019-09-13 10:53:20,2.755660340733181
WM_29326,2019-07-01 15:43:20,6.304749227787463
WM_22058,2019-05-07 21:03:20,7.235180663261547
WM_23339,2019-05-17 00:33:20,7.299130607234635
WM_27964,2019-06-21 18:03:20,5.162385385108896
WM_5091,2018-12-11 09:13:20,8.044457594348406
WM_23620,2019-05-18 23:43:20,6.826695184596052
WM_36479,2019-08-24 12:13:20,4.824756714807771
WM_5455,2018-12-15 23:03:20,8.035002995066675
WM_33865,2019-08-05 14:23:20,7.4630624803137255
WM_28900,2019-06-28 13:33:20,3.638979490413421
WM_23540,2019-05-18 10:13:20,2.7443039109367424
WM_7584,2018-12-31 11:43:20,10.479975129637431
WM_36381,2019-08-23 19:53:20,5.178086729460825
WM_15008,2019-02-25 02:23:20,10.536852714452909
WM_39618,2019-09-17 21:03:20,7.665727345545658
WM_7827,2019-01-02 04:53:20,8.301844180230184
WM_8199,2019-01-04 20:43:20,7.1749904208191575
WM_38431,2019-09-09 02:33:20,7.4881961483327295
WM_4590,2018-12-07 17:43:20,9.032984927833768
WM_35422,2019-08-17 03:13:20,5.014166791173334
WM_17249,2019-03-18 06:53:20,6.456692192598938
WM_18803,2019-04-01 11:53:20,2.497877155808519
WM_21684,2019-05-05 06:33:20,3.8144816939905617
WM_23629,2019-05-19 01:43:20,5.569795523277737
WM_27869,2019-06-21 01:53:20,5.780415212723636
WM_36402,2019-08-23 23:23:20,9.055984812620787
WM_3283,2018-11-27 22:23:20,3.5262965925423098
WM_15219,2019-02-26 14:33:20,10.960687824927634
WM_951,2018-11-07 09:03:20,3.575334372374127
WM_19423,2019-04-07 22:23:20,6.32652586426866
WM_31350,2019-07-16 04:03:20,6.132706536582311
WM_21603,2019-05-04 16:53:20,4.169344125668431
WM_5135,2018-12-11 16:33:20,6.284820682092014
WM_13209,2019-02-11 05:13:20,7.343783481027992
WM_25607,2019-06-03 17:03:20,4.350483469115689
WM_16489,2019-03-09 09:53:20,6.414761045264625
WM_5693,2018-12-17 16:53:20,4.954694748960775
WM_21895,2019-05-06 17:53:20,4.835756302128037
WM_12507,2019-02-06 03:43:20,9.414953643168138
WM_14118,2019-02-17 23:23:20,5.306667342867728
WM_19475,2019-04-08 08:13:20,3.0289873429283958
WM_28476,2019-06-25 11:33:20,5.754155606708349
WM_25735,2019-06-05 08:13:20,4.34760619244979
WM_14038,2019-02-17 10:03:20,7.437977645595058
WM_6742,2018-12-25 13:03:20,10.7217171147244
WM_36701,2019-08-26 01:33:20,6.245003199946032
WM_11056,2019-01-25 16:13:20,13.174228795900886
WM_36288,2019-08-23 03:53:20,6.57329672446183
WM_13272,2019-02-11 16:53:20,5.824246696613724
WM_7058,2018-12-27 19:43:20,12.28655135035975
WM_30370,2019-07-09 05:33:20,5.1769762276251745
WM_6469,2018-12-23 14:43:20,11.977790312485846
WM_22864,2019-05-13 17:03:20,4.268929052175483
WM_25148,2019-05-30 23:13:20,4.510213569571333
WM_18198,2019-03-25 09:03:20,2.5998856692289136
WM_10849,2019-01-24 05:23:20,11.290673045337092
WM_3926,2018-12-02 21:33:20,3.693717902909329
WM_5255,2018-12-12 15:03:20,9.171626960138717
WM_14329,2019-02-19 12:43:20,6.601746218538869
WM_16383,2019-03-08 14:23:20,7.070018488968178
WM_10580,2019-01-22 05:53:20,7.497165464661923
WM_33182,2019-07-31 17:43:20,3.635917051442016
WM_24480,2019-05-25 03:23:20,5.675641564042381
WM_15670,2019-03-01 18:43:20,12.556805106143091
WM_14649,2019-02-21 22:23:20,9.488476643576892
WM_5140,2018-12-11 17:23:20,5.9167619879138975
WM_1159,2018-11-09 02:03:20,2.8580754078793165
WM_2555,2018-11-22 16:33:20,2.6191937198217015
WM_24748,2019-05-27 19:23:20,6.1805501985278095
WM_9617,2019-01-14 22:43:20,8.551463468131635
WM_13352,2019-02-12 06:43:20,9.050845059740348
WM_22245,2019-05-09 04:43:20,1.7815037896794406
WM_18952,2019-04-04 05:43:20,3.198991286427944
WM_3759,2018-12-01 12:33:20,5.7336526847514655
WM_33280,2019-08-01 10:53:20,2.8321156105072234
WM_29249,2019-07-01 02:43:20,4.9970282043074326
WM_5877,2018-12-19 01:13:20,9.059248898828791
WM_27688,2019-06-19 19:03:20,4.355990121827709
WM_23329,2019-05-16 22:53:20,7.375313626383441
WM_19710,2019-04-16 00:23:20,3.098053811087419
WM_811,2018-11-06 06:43:20,4.439499794347434
WM_34911,2019-08-13 00:13:20,6.952475996493173
WM_26510,2019-06-11 00:53:20,5.870178298882004
WM_37056,2019-08-28 13:03:20,3.0175105963206734
WM_29373,2019-07-01 23:43:20,8.426529967226722
WM_39014,2019-09-13 16:03:20,2.578267569817181
WM_35453,2019-08-17 08:23:20,5.073952885918679
WM_36087,2019-08-21 18:13:20,4.527143364370661
WM_36999,2019-08-28 03:33:20,3.0882002192719655
WM_17478,2019-03-19 23:43:20,7.659335115701006
WM_849,2018-11-06 13:43:20,3.361116781026869
WM_18812,2019-04-01 13:23:20,2.236036236283911
WM_24092,2019-05-22 06:53:20,3.864438566503755
WM_28983,2019-06-29 04:43:20,5.032944137564492
WM_27400,2019-06-17 13:53:20,4.552904298419488
WM_32614,2019-07-27 06:03:20,6.233470007557478
WM_15065,2019-02-25 12:53:20,9.720156276344184
WM_30600,2019-07-10 20:03:20,5.298868113512458
WM_762,2018-11-05 22:33:20,2.8790420345341787
WM_26413,2019-06-10 08:33:20,3.5050294403920077
WM_25467,2019-06-02 13:53:20,4.4886311075719
WM_2771,2018-11-24 05:53:20,6.605576510713609
WM_35364,2019-08-16 17:33:20,6.167479941300861
WM_39420,2019-09-16 12:03:20,3.5516076983787874
WM_39991,2019-09-21 05:23:20,5.4389995530448445
WM_34422,2019-08-09 13:23:20,2.552037076791341
WM_33518,2019-08-03 03:03:20,4.764951650478163
WM_8525,2019-01-07 04:23:20,9.080933101185101
WM_5621,2018-12-17 04:03:20,7.9525298075932565
WM_35359,2019-08-16 16:43:20,5.341742210780552
WM_36285,2019-08-23 03:23:20,7.537753767881288
WM_13613,2019-02-14 04:43:20,8.787342140988825
WM_28019,2019-06-22 04:03:20,6.251939702694158
WM_28763,2019-06-27 12:53:20,2.7111037331040873
WM_4297,2018-12-05 13:23:20,7.906868831516988
WM_25231,2019-05-31 14:23:20,3.4403711535316046
WM_30763,2019-07-12 00:43:20,8.249331594430698
WM_30850,2019-07-12 15:13:20,8.05360089184631
WM_1841,2018-11-14 06:23:20,3.658522876591137
WM_35181,2019-08-14 21:13:20,8.451369888920084
WM_21100,2019-04-30 10:43:20,2.7489321825888364
WM_34377,2019-08-09 05:43:20,4.338962442257749
WM_12208,2019-02-04 01:03:20,10.013537875292934
WM_38604,2019-09-10 11:53:20,2.975653149121547
WM_13154,2019-02-10 19:23:20,3.3118775923518076
WM_5110,2018-12-11 12:23:20,9.333355521251065
WM_36021,2019-08-21 07:13:20,3.993168016749344
WM_30137,2019-07-07 10:23:20,2.5819743543183673
WM_4644,2018-12-08 02:53:20,9.189734925566707
WM_28693,2019-06-27 01:03:20,7.714097093068971
WM_39978,2019-09-21 03:13:20,5.920782375667318
WM_10075,2019-01-18 09:43:20,10.234062771554658
WM_36040,2019-08-21 10:23:20,3.0993104854288087
WM_20067,2019-04-20 18:43:20,2.9444977397541168
WM_35590,2019-08-18 07:13:20,5.0082934613224825
WM_27541,2019-06-18 14:13:20,4.2289286571701155
WM_3356,2018-11-28 10:53:20,5.660301338750129
WM_24729,2019-05-27 16:13:20,6.075411850703322
WM_36900,2019-08-27 11:03:20,3.0912894253434864
WM_10433,2019-01-20 22:43:20,9.359053920383884
WM_39664,2019-09-18 04:43:20,5.082319964018995
WM_33188,2019-07-31 18:53:20,4.869269465915147
WM_38793,2019-09-11 19:23:20,5.1208114737130055
WM_20492,2019-04-26 02:53:20,5.5210506680249445
WM_30070,2019-07-06 23:03:20,6.0695402437048696
WM_9580,2019-01-14 16:33:20,8.492348946209253
WM_25651,2019-06-04 02:13:20,4.585211699236296
WM_29782,2019-07-04 21:13:20,7.429392449993125
WM_2633,2018-11-23 06:03:20,9.142203378414457
WM_19126,2019-04-05 15:53:20,3.2604496294326317
WM_33920,2019-08-05 23:43:20,7.15467842830091
WM_15615,2019-03-01 09:23:20,9.535250431685853
WM_29008,2019-06-29 09:13:20,4.81769769921589
WM_26706,2019-06-12 11:13:20,5.370343730667807
WM_36139,2019-08-22 02:53:20,7.578646777132612
WM_949,2018-11-07 08:43:20,3.264980367737947
WM_30979,2019-07-13 13:03:20,5.46341434168587
WM_30202,2019-07-07 21:43:20,7.037809001445208
WM_1306,2018-11-10 09:43:20,5.232618043439308
WM_28576,2019-06-26 04:53:20,6.0601651884726095
WM_16086,2019-03-06 11:33:20,8.08868456990381
WM_15079,2019-02-25 15:13:20,11.971398345175682
WM_28543,2019-06-25 23:13:20,7.254890915683708
WM_4869,2018-12-09 17:33:20,6.585855384973446
WM_2730,2018-11-23 22:53:20,2.0967147979375294
WM_24412,2019-05-24 13:33:20,3.3041580933958072
WM_23124,2019-05-15 12:43:20,5.3152523892453
WM_12369,2019-02-05 04:13:20,9.607157472805849
WM_37220,2019-08-31 16:43:20,4.538368888712265
WM_7064,2018-12-27 20:43:20,10.937316363156388
WM_32804,2019-07-29 00:53:20,8.650247343310221
WM_13892,2019-02-16 07:43:20,7.864081781212247
WM_2423,2018-11-21 17:23:20,3.039136587780416
WM_4292,2018-12-05 12:33:20,8.818826082504344
WM_14863,2019-02-23 17:03:20,7.846714716439537
WM_37691,2019-09-03 23:13:20,6.470839009777197
WM_29081,2019-06-29 21:43:20,7.800017454614928
WM_24585,2019-05-25 20:53:20,8.170203781224451
WM_37934,2019-09-05 15:43:20,4.216646446693131
WM_33176,2019-07-31 16:43:20,2.711405058137414
WM_24022,2019-05-21 19:13:20,5.770123077238815
WM_8139,2019-01-04 10:43:20,6.480757320582075
WM_16437,2019-03-08 23:33:20,5.316361548921784
WM_24940,2019-05-29 06:53:20,4.408547708294167
WM_30142,2019-07-07 11:13:20,2.920872937988207
WM_19985,2019-04-19 08:23:20,3.35605316214211
WM_12837,2019-02-08 11:53:20,8.03337143864175
WM_32053,2019-07-21 05:03:20,6.668796572156222
WM_560,2018-11-02 04:13:20,4.227998704272847
WM_9526,2019-01-14 06:43:20,4.359707094049842
WM_30781,2019-07-12 03:43:20,6.1668245381295055
WM_31641,2019-07-18 06:03:20,5.75778399161724
WM_613,2018-11-04 17:03:20,3.2815357730532333
WM_93,2018-10-29 12:33:20,9.427116587844276
WM_32655,2019-07-27 13:03:20,7.468499163958198
WM_13020,2019-02-09 19:03:20,3.6297862834477437
WM_36514,2019-08-24 18:03:20,4.826200031301
WM_23514,2019-05-18 05:53:20,5.204973066080029
WM_31031,2019-07-13 21:43:20,7.577155163473528
WM_10813,2019-01-23 23:03:20,7.916908962643656
WM_8421,2019-01-06 10:23:20,8.805877981570207
WM_29856,2019-07-05 10:13:20,3.547062134324694
WM_7197,2018-12-28 18:53:20,12.722478571570251
WM_10431,2019-01-20 22:23:20,10.138754254451273
WM_30583,2019-07-10 17:13:20,3.469935238905367
WM_6207,2018-12-21 08:13:20,10.059396664348155
WM_29085,2019-06-29 22:23:20,7.137226511788092
WM_22303,2019-05-09 14:23:20,4.39966725493017
WM_13690,2019-02-14 17:43:20,6.215194085856373
WM_21369,2019-05-02 07:43:20,2.7481854422333747
WM_30139,2019-07-07 10:43:20,2.6541432898193915
WM_25858,2019-06-06 05:23:20,4.535139310953718
WM_36033,2019-08-21 09:13:20,4.064618629426821
WM_2867,2018-11-24 21:53:20,6.100486833143963
WM_39693,2019-09-18 09:33:20,3.0530119889461504
WM_7894,2019-01-02 16:03:20,11.769423742163351
WM_6380,2018-12-22 17:33:20,10.319395203201514
WM_15262,2019-02-26 21:43:20,9.526451003662638
WM_15061,2019-02-25 12:13:20,9.631120236039306
WM_32795,2019-07-28 23:23:20,8.175607264641759
WM_21120,2019-04-30 14:03:20,2.8918879605291385
WM_21300,2019-05-01 20:13:20,3.741534499233674
WM_1608,2018-11-12 13:53:20,2.7205222314989386
WM_26582,2019-06-11 13:03:20,3.9916135196071276
WM_10899,2019-01-24 13:43:20,9.103615892965022
WM_25461,2019-06-02 12:53:20,4.637916323380725
WM_9855,2019-01-16 17:03:20,8.492819119282753
WM_6054,2018-12-20 06:43:20,9.935848928320057
WM_13882,2019-02-16 05:53:20,8.200791653324114
WM_6449,2018-12-23 11:23:20,12.03297724180267
WM_26314,2019-06-09 15:33:20,6.925453538503377
WM_20858,2019-04-28 18:23:20,2.286395443245326
WM_22684,2019-05-12 09:03:20,3.9067873273766374
WM_24415,2019-05-24 14:03:20,3.7389419405927793
WM_17113,2019-03-16 09:33:20,1.8827682633974587
WM_25483,2019-06-02 16:43:20,4.716083926313193
WM_3088,2018-11-26 13:23:20,4.918761495371458
WM_10532,2019-01-21 15:53:20,12.925306372519792
WM_6707,2018-12-25 07:13:20,9.514676754104883
WM_19404,2019-04-07 19:03:20,4.283632808800991
WM_17238,2019-03-18 05:03:20,4.423975768321077
WM_27206,2019-06-16 03:53:20,6.286157967354471
WM_5349,2018-12-15 04:53:20,4.336162182093432
WM_27880,2019-06-21 03:43:20,5.64672569853685
WM_21048,2019-04-30 02:03:20,3.2975391609316436
WM_25532,2019-06-03 02:13:20,4.471660002137661
WM_24605,2019-05-26 00:33:20,4.469674470066226
WM_25022,2019-05-29 20:43:20,5.531198724837411
WM_8753,2019-01-08 19:03:20,4.946383999617447
WM_35769,2019-08-19 13:13:20,3.1101563658038263
WM_8442,2019-01-06 14:03:20,8.153353265651225
WM_6941,2018-12-26 22:53:20,10.511710727469868
WM_301,2018-10-31 07:43:20,9.172712965815066
WM_18676,2019-03-28 22:03:20,4.158462611008792
WM_17441,2019-03-19 16:53:20,6.488583364070087
WM_12023,2019-02-02 18:03:20,10.743183292393665
WM_8351,2019-01-05 22:03:20,9.223283210051164
WM_25492,2019-06-02 18:23:20,5.120136704793233
WM_32147,2019-07-21 21:03:20,7.889002269475398
WM_22168,2019-05-08 15:33:20,4.251955493567247
WM_4076,2018-12-03 22:33:20,8.336806923311961
WM_36504,2019-08-24 16:23:20,3.3888890448038307
WM_33567,2019-08-03 11:43:20,5.520024675798123
WM_32191,2019-07-22 04:43:20,5.052382857510424
WM_6144,2018-12-20 21:43:20,12.140699861702696
WM_12533,2019-02-06 08:03:20,8.478141592452719
WM_1289,2018-11-10 06:53:20,2.6466228482192404
WM_30664,2019-07-11 07:53:20,4.336041601396459
